"Kernel Name"	"gpu_tot_sim_insn\s*=\s*(.*)"	"gpgpu_simulation_time\s*=.*\(([0-9]+) sec\).*"	"gpu_tot_sim_cycle\s*=\s*(.*)"	"\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[HIT\]\s*=\s*(.*)"	"\s+L2_cache_stats_breakdown\[GLOBAL_ACC_R\]\[TOTAL_ACCESS\]\s*=\s*(.*)"	"\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*)"	"\s+L2_cache_stats_breakdown\[GLOBAL_ACC_W\]\[TOTAL_ACCESS\]\s*=\s*(.*)"	"\s+Total_core_cache_stats_breakdown\[GLOBAL_ACC_R\]\[TOTAL_ACCESS\]\s*=\s*(.*)"	"\s+Total_core_cache_stats_breakdown\[GLOBAL_ACC_R\]\[HIT\]\s*=\s*(.*)"	"\s+Total_core_cache_stats_breakdown\[GLOBAL_ACC_W\]\[HIT\]\s*=\s*(.*)"	"\s+Total_core_cache_stats_breakdown\[GLOBAL_ACC_W\]\[TOTAL_ACCESS\]\s*=\s*(.*)"	"\s+Total_core_cache_stats_breakdown\[GLOBAL_ACC_R\]\[MSHR_HIT\]\s*=\s*(.*)"	"gpgpu_n_tot_w_icount\s*=\s*(.*)"	"total dram reads\s*=\s*(.*)"	"total dram writes\s*=\s*(.*)"	"kernel_launch_uid\s*=\s*(.*)"	"gpu_stall_dramfull\s*=\s*(.*)"	"gpu_stall_icnt2sh\s*=\s*(.*)"	"Stall:([0-9]+)\s*W0_Idle:[0-9]+\s*W0_Scoreboard:[0-9]+.*"	"Stall:[0-9]+\s*W0_Idle:([0-9]+)\s*W0_Scoreboard:[0-9]+.*"	"Stall:[0-9]+\s*W0_Idle:[0-9]+\s*W0_Scoreboard:([0-9]+).*"	"gpu_ipc\s*=\s*(.*)"	"gpu_occupancy\s*=\s*(.*)%"	"L2_BW\s*=\s*(.*)+GB\/Sec"	"max_icnt2mem_latency\s*=\s*(.*)"	"gpgpu_simulation_rate\s+=\s+(.*)\s+\(inst\/sec\)"	"gpgpu_simulation_rate\s+=\s+(.*)\s+\(cycle\/sec\)"	"gpgpu_silicon_slowdown\s*=\s*(.*)x"	"gpu_tot_ipc\s*=\s*(.*)"	"averagemflatency\s*=\s*(.*)"	"Kernel Name (Demangled)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10AddFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--108"	2434.0	4.0	5493.0	28.0	28.0	14.0	14.0	28.0	0.0	0.0	14.0	0.0	95.0	0.0	0.0	1.0	0.0	0.0	8.0	1384.0	489.0	0.4431	3.0804	""	24379.0	1249627.0	458.0	3159388.0	2723.6631	489.0	"void at::native::vectorized_elementwise_kernel<4, at::native::AddFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::AddFunctor<float>, at::detail::Array<char*, 3>)"
"_ZN2at6native27unrolled_elementwise_kernelINS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjES9_NS0_6memory15LoadWithoutCastENSA_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_--29"	4118400.0	6.0	6308.0	330.0	330.0	10560.0	10560.0	2640.0	541.0	0.0	10560.0	1769.0	145200.0	0.0	0.0	1.0	0.0	0.0	22435.0	79317.0	133040.0	652.8853	12.5709	""	24379.0	1249551.0	458.0	3159388.0	2723.0195	489.0	"void at::native::unrolled_elementwise_kernel<at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>, OffsetCalculator<1, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>, OffsetCalculator<1, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10AddFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--109"	443520.0	5.0	6144.0	21120.0	21120.0	10560.0	10560.0	21120.0	0.0	0.0	10560.0	0.0	15180.0	0.0	0.0	1.0	0.0	0.0	32291.0	98018.0	178691.0	72.1875	11.5182	""	24379.0	1249420.0	458.0	3159388.0	2722.2175	489.0	"void at::native::vectorized_elementwise_kernel<4, at::native::AddFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::AddFunctor<float>, at::detail::Array<char*, 3>)"
"volta_sgemm_128x128_tn--8"	372581520.0	235.0	91378.0	240041.0	531216.0	69.0	72.0	531216.0	0.0	0.0	72.0	0.0	11717880.0	289000.0	84214.0	1.0	0.0	0.0	9644429.0	582919.0	573824.0	4077.3655	12.4737	""	24379.0	1251195.0	458.0	3159388.0	2728.2871	489.0	"volta_sgemm_128x128_tn"
"volta_sgemm_128x32_nt--42"	397393920.0	257.0	78494.0	883667.0	948246.0	0.0	0.0	1175040.0	175687.0	0.0	0.0	51107.0	12814848.0	42620.0	604.0	1.0	747.0	0.0	8154412.0	23485.0	435779.0	5062.73	48.3111	""	24379.0	1252890.0	457.0	3166301.0	2737.2346	488.0	"volta_sgemm_128x32_nt"
"_ZN2at6native13reduce_kernelILi128ELi4ENS0_8ReduceOpIfNS0_14func_wrapper_tIfZNS0_11sum_functorIfffEclERNS_14TensorIteratorEEUlffE_EEjfLi4EEEEEvT1_--58"	369792.0	6.0	8653.0	10176.0	10560.0	288.0	384.0	10560.0	0.0	288.0	384.0	0.0	12378.0	384.0	0.0	1.0	0.0	0.0	2759.0	8827.0	62014.0	42.7357	5.9057	""	24379.0	1252730.0	457.0	3166301.0	2736.0964	488.0	"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10MulFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--85"	1774080.0	20.0	10662.0	0.0	84480.0	0.0	42240.0	84480.0	0.0	0.0	42240.0	0.0	60720.0	84480.0	0.0	1.0	164719.0	0.0	696053.0	189907.0	831800.0	166.3928	43.9121	""	24379.0	1252210.0	457.0	3166301.0	2734.7598	488.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::MulFunctor<float>, at::detail::Array<char*, 3>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10MulFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--86"	1774080.0	15.0	8532.0	42240.0	84480.0	0.0	42240.0	84480.0	0.0	0.0	42240.0	0.0	60720.0	42240.0	3331.0	1.0	0.0	0.0	350229.0	199319.0	487788.0	207.9325	42.7949	""	24379.0	1251830.0	457.0	3166301.0	2733.7085	489.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::MulFunctor<float>, at::detail::Array<char*, 3>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZZNS0_25tanh_backward_kernel_cudaERNS_14TensorIteratorEENKUlvE_clEvENKUlvE0_clEvENKUlvE_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_--7"	2112000.0	21.0	11635.0	24644.0	84480.0	0.0	42240.0	84480.0	0.0	0.0	42240.0	0.0	71280.0	59836.0	18880.0	1.0	177285.0	0.0	632801.0	199382.0	1048429.0	181.5213	43.1011	""	24379.0	1251291.0	457.0	3166301.0	2732.2615	489.0	"void at::native::vectorized_elementwise_kernel<4, at::native::tanh_backward_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda()#1}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3> >(int, at::native::tanh_backward_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda()#1}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--155"	1520640.0	10.0	7535.0	42240.0	42240.0	4744.0	42240.0	42240.0	0.0	0.0	42240.0	0.0	52800.0	0.0	18460.0	1.0	138.0	0.0	150896.0	324536.0	235556.0	201.8102	40.7333	""	24379.0	1251045.0	458.0	3159388.0	2731.3325	489.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--156"	1520640.0	10.0	7474.0	42240.0	42240.0	42240.0	42240.0	42240.0	0.0	0.0	42240.0	0.0	52800.0	0.0	56.0	1.0	0.0	0.0	153475.0	316735.0	226126.0	203.4573	40.9381	""	24379.0	1250800.0	458.0	3159388.0	2730.4126	490.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_68_GLOBAL__N__44_tmpxft_000124ca_00000000_7_PowKernel_cpp1_ii_639c21f929pow_tensor_scalar_kernel_implIffEEvRNS_14TensorIteratorET0_EUlfE0_NS_6detail5ArrayIPcLi2EEEEEviS6_T1_--32"	1520640.0	16.0	10555.0	0.0	42240.0	0.0	42240.0	42240.0	0.0	0.0	42240.0	0.0	52800.0	42240.0	37972.0	1.0	166744.0	0.0	131189.0	266950.0	1148965.0	144.0682	42.7154	""	24379.0	1250388.0	458.0	3159388.0	2729.0837	490.0	"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIterator&, float)::{lambda(float)#2}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIterator&, float)::{lambda(float)#2}, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--157"	1520640.0	10.0	7630.0	42240.0	42240.0	0.0	42240.0	42240.0	0.0	0.0	42240.0	0.0	52800.0	0.0	34568.0	1.0	9614.0	0.0	151659.0	361874.0	229943.0	199.2975	40.2555	""	24379.0	1250143.0	458.0	3159388.0	2728.1448	490.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10MulFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--87"	1774080.0	14.0	8658.0	84480.0	84480.0	0.0	42240.0	84480.0	0.0	0.0	42240.0	0.0	60720.0	0.0	34568.0	1.0	256.0	0.0	344049.0	256464.0	429811.0	204.9064	41.6004	""	24379.0	1249792.0	458.0	3159388.0	2727.082	490.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::MulFunctor<float>, at::detail::Array<char*, 3>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10AddFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--110"	1774080.0	18.0	10814.0	42240.0	84480.0	15644.0	42240.0	84480.0	0.0	0.0	42240.0	0.0	60720.0	42240.0	42180.0	1.0	93703.0	0.0	435502.0	295155.0	771479.0	164.054	38.6517	""	24379.0	1249331.0	458.0	3159388.0	2725.7351	491.0	"void at::native::vectorized_elementwise_kernel<4, at::native::AddFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::AddFunctor<float>, at::detail::Array<char*, 3>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--158"	1520640.0	18.0	11094.0	0.0	42240.0	42240.0	42240.0	42240.0	0.0	0.0	42240.0	0.0	52800.0	42240.0	41248.0	1.0	230260.0	0.0	129540.0	177876.0	1533544.0	137.0687	45.9541	""	24379.0	1248864.0	458.0	3159388.0	2724.3396	492.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10AddFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--111"	1774080.0	14.0	8520.0	84480.0	84480.0	42240.0	42240.0	84480.0	0.0	0.0	42240.0	0.0	60720.0	0.0	0.0	1.0	0.0	0.0	346717.0	259264.0	413083.0	208.2254	41.8194	""	24379.0	1248514.0	458.0	3159388.0	2723.2983	492.0	"void at::native::vectorized_elementwise_kernel<4, at::native::AddFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::AddFunctor<float>, at::detail::Array<char*, 3>)"
"volta_sgemm_64x32_sliced1x4_tn--21"	421212672.0	290.0	93002.0	1075922.0	1633824.0	0.0	0.0	1633824.0	0.0	0.0	0.0	0.0	13229568.0	300552.0	186236.0	1.0	7.0	0.0	11197520.0	255380.0	465004.0	4529.0713	23.4434	""	24379.0	1249822.0	457.0	3166301.0	2731.4177	491.0	"volta_sgemm_64x32_sliced1x4_tn"
"_Z19splitKreduce_kernelIffffEv18cublasSplitKParamsIT1_EPKT_PKT0_PS6_PKS1_SB_PKT2_--45"	7941338.0	14.0	9196.0	0.0	31680.0	0.0	10560.0	31680.0	0.0	0.0	10560.0	0.0	300960.0	31680.0	4032.0	1.0	28063.0	0.0	247456.0	99779.0	624347.0	863.5644	45.1806	""	24379.0	1249611.0	457.0	3166301.0	2730.5876	491.0	"void splitKreduce_kernel<float, float, float, float>(cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*)"
"volta_sgemm_128x32_nt--43"	398573568.0	259.0	79241.0	962024.0	1023336.0	0.0	0.0	1175040.0	118199.0	0.0	0.0	33505.0	12854784.0	31480.0	1360.0	1.0	11345.0	0.0	8203260.0	18280.0	437552.0	5029.8906	47.8418	""	24379.0	1251258.0	456.0	3173245.0	2739.3582	490.0	"volta_sgemm_128x32_nt"
"_ZN2at6native13reduce_kernelILi128ELi4ENS0_8ReduceOpIfNS0_14func_wrapper_tIfZNS0_11sum_functorIfffEclERNS_14TensorIteratorEEUlffE_EEjfLi4EEEEEvT1_--59"	1479168.0	9.0	9308.0	40496.0	42240.0	1152.0	1536.0	42240.0	0.0	1152.0	1536.0	0.0	49512.0	1744.0	0.0	1.0	0.0	0.0	10718.0	38917.0	284505.0	158.9136	5.9377	""	24379.0	1251043.0	456.0	3173245.0	2738.2026	490.0	"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)"
"_ZN2at6native13reduce_kernelILi128ELi4ENS0_8ReduceOpIfNS0_14func_wrapper_tIfZNS0_11sum_functorIfffEclERNS_14TensorIteratorEEUlffE_EEjfLi4EEEEEvT1_--60"	369792.0	5.0	8686.0	10560.0	10560.0	288.0	384.0	10560.0	0.0	288.0	384.0	0.0	12378.0	0.0	0.0	1.0	0.0	0.0	2623.0	9373.0	61388.0	42.5733	5.9031	""	24379.0	1250914.0	457.0	3166301.0	2737.0764	490.0	"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)"
"_ZN2at6native27unrolled_elementwise_kernelINS0_10MulFunctorIfEENS_6detail5ArrayIPcLi3EEE16OffsetCalculatorILi2EjES8_ILi1EjENS0_6memory15LoadWithoutCastENSB_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_--59"	4583040.0	10.0	8089.0	17891.0	18240.0	0.0	10560.0	21120.0	0.0	0.0	10560.0	2880.0	159720.0	96.0	0.0	1.0	1567.0	0.0	30326.0	77550.0	579528.0	566.5768	12.6566	""	24379.0	1250740.0	457.0	3166301.0	2736.2327	490.0	"void at::native::unrolled_elementwise_kernel<at::native::MulFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::MulFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10MulFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--88"	443520.0	6.0	6321.0	10560.0	21120.0	0.0	10560.0	21120.0	0.0	0.0	10560.0	0.0	15180.0	10560.0	0.0	1.0	0.0	0.0	34476.0	97940.0	254500.0	70.1661	10.8763	""	24379.0	1250585.0	457.0	3166301.0	2735.4224	490.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::MulFunctor<float>, at::detail::Array<char*, 3>)"
"_ZN2at6native13reduce_kernelILi128ELi4ENS0_8ReduceOpIfNS0_14func_wrapper_tIfZNS0_11sum_functorIfffEclERNS_14TensorIteratorEEUlffE_EEjfLi4EEEEEvT1_--61"	369792.0	6.0	8575.0	10560.0	10560.0	288.0	384.0	10560.0	0.0	288.0	384.0	0.0	12378.0	0.0	0.0	1.0	0.0	0.0	2715.0	9824.0	59905.0	43.1244	5.9017	""	24379.0	1250428.0	457.0	3166301.0	2734.3132	490.0	"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)"
"_ZN2at6native27unrolled_elementwise_kernelINS0_10DivFunctorIfEENS_6detail5ArrayIPcLi3EEE16OffsetCalculatorILi2EjES8_ILi1EjENS0_6memory15LoadWithoutCastENSB_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_--70"	6652800.0	9.0	7309.0	285.0	10890.0	10560.0	10560.0	13200.0	34.0	0.0	10560.0	2276.0	232320.0	10574.0	0.0	1.0	882.0	0.0	49937.0	87963.0	314120.0	910.2203	11.9841	""	24379.0	1250327.0	457.0	3166301.0	2733.6731	490.0	"void at::native::unrolled_elementwise_kernel<at::native::DivFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::DivFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)"
"_ZN2at6native27unrolled_elementwise_kernelINS0_10DivFunctorIfEENS_6detail5ArrayIPcLi3EEE16OffsetCalculatorILi2EjES8_ILi1EjENS0_6memory15LoadWithoutCastENSB_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_--71"	6652800.0	7.0	7015.0	10890.0	10890.0	0.0	10560.0	13200.0	764.0	0.0	10560.0	1546.0	232320.0	0.0	0.0	1.0	0.0	0.0	57646.0	73510.0	208296.0	948.3678	12.5415	""	24379.0	1250281.0	457.0	3166301.0	2733.0718	490.0	"void at::native::unrolled_elementwise_kernel<at::native::DivFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::DivFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_15neg_kernel_cudaERNS_14TensorIteratorEENKUlvE_clEvENKUlvE2_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_--45"	380160.0	5.0	5868.0	10560.0	10560.0	0.0	10560.0	10560.0	0.0	0.0	10560.0	0.0	13200.0	0.0	0.0	1.0	0.0	0.0	2264.0	110074.0	132006.0	64.7853	11.3114	""	24379.0	1250152.0	457.0	3166301.0	2732.3203	490.0	"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::neg_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10MulFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--89"	443520.0	6.0	6122.0	21120.0	21120.0	0.0	10560.0	21120.0	0.0	0.0	10560.0	0.0	15180.0	0.0	0.0	1.0	0.0	0.0	34855.0	98179.0	176742.0	72.4469	11.5247	""	24379.0	1249997.0	457.0	3166301.0	2731.5388	490.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::MulFunctor<float>, at::detail::Array<char*, 3>)"
"_ZN2at6native27unrolled_elementwise_kernelINS0_10DivFunctorIfEENS_6detail5ArrayIPcLi3EEE16OffsetCalculatorILi2EjES8_ILi1EjENS0_6memory15LoadWithoutCastENSB_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_--72"	6652800.0	8.0	7020.0	10890.0	10890.0	0.0	10560.0	13200.0	743.0	0.0	10560.0	1567.0	232320.0	0.0	0.0	1.0	0.0	0.0	60029.0	73836.0	207187.0	947.6923	12.5468	""	24379.0	1249923.0	457.0	3166301.0	2730.938	490.0	"void at::native::unrolled_elementwise_kernel<at::native::DivFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::DivFunctor<float>, at::detail::Array<char*, 3>, OffsetCalculator<2, unsigned int>, OffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)"
"_ZN2at6native13reduce_kernelILi512ELi1ENS0_8ReduceOpIfNS0_14func_wrapper_tIfZNS0_11sum_functorIfffEclERNS_14TensorIteratorEEUlffE_EEjfLi4EEEEEvT1_--45"	711710.0	6.0	8127.0	10560.0	10560.0	96.0	110.0	10560.0	0.0	96.0	110.0	0.0	24868.0	0.0	0.0	1.0	0.0	0.0	12452.0	7209.0	42809.0	87.5735	24.7704	""	24379.0	1249774.0	457.0	3166301.0	2729.9082	490.0	"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--159"	2196.0	3.0	5488.0	14.0	14.0	0.0	14.0	14.0	0.0	0.0	14.0	0.0	86.0	0.0	0.0	1.0	0.0	0.0	8.0	1376.0	486.0	0.4001	3.0736	""	24379.0	1249692.0	457.0	3166301.0	2729.1899	490.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_10DivFunctorIfEENS_6detail5ArrayIPcLi3EEEEEviT0_T1_--15"	5822.0	3.0	5923.0	26.0	28.0	0.0	14.0	28.0	0.0	0.0	14.0	0.0	224.0	2.0	0.0	1.0	0.0	0.0	20.0	2441.0	1022.0	0.9829	2.7704	""	24379.0	1249610.0	457.0	3166301.0	2728.4158	490.0	"void at::native::vectorized_elementwise_kernel<4, at::native::DivFunctor<float>, at::detail::Array<char*, 3> >(int, at::native::DivFunctor<float>, at::detail::Array<char*, 3>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_15neg_kernel_cudaERNS_14TensorIteratorEENKUlvE_clEvENKUlvE2_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_--46"	380160.0	5.0	5886.0	10560.0	10560.0	10560.0	10560.0	10560.0	0.0	0.0	10560.0	0.0	13200.0	0.0	0.0	1.0	0.0	0.0	2253.0	109784.0	131955.0	64.5872	11.285	""	24379.0	1249481.0	458.0	3159388.0	2727.6646	490.0	"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::neg_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)"
"_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_16MulScalarFunctorIffEENS_6detail5ArrayIPcLi2EEEEEviT0_T1_--160"	380160.0	5.0	5848.0	10560.0	10560.0	10560.0	10560.0	10560.0	0.0	0.0	10560.0	0.0	13200.0	0.0	0.0	1.0	0.0	0.0	2260.0	107352.0	131604.0	65.0068	11.3876	""	24379.0	1249352.0	458.0	3159388.0	2726.9185	489.0	"void at::native::vectorized_elementwise_kernel<4, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2> >(int, at::native::MulScalarFunctor<float, float>, at::detail::Array<char*, 2>)"
